plant_id_eia,technology_description,class_atb,cf_atb
56854,Onshore Wind Turbine,7,0.387388444444444
56855,Onshore Wind Turbine,7,0.387388444444444
56856,Onshore Wind Turbine,7,0.387388444444444
56857,Onshore Wind Turbine,6,0.419949111111111
56858,Onshore Wind Turbine,7,0.387388444444444
56859,Onshore Wind Turbine,6,0.419949111111111
56860,Onshore Wind Turbine,6,0.419949111111111
56874,Onshore Wind Turbine,7,0.387388444444444
56876,Onshore Wind Turbine,5,0.443326
56878,Onshore Wind Turbine,7,0.387388444444444
56879,Onshore Wind Turbine,3,0.470877333333333
56901,Onshore Wind Turbine,7,0.387388444444444
56902,Onshore Wind Turbine,4,0.458354
56903,Onshore Wind Turbine,6,0.419949111111111
56904,Onshore Wind Turbine,6,0.419949111111111
56905,Onshore Wind Turbine,5,0.443326
56912,Onshore Wind Turbine,5,0.443326
56913,Onshore Wind Turbine,5,0.443326
56919,Onshore Wind Turbine,5,0.443326
56920,Onshore Wind Turbine,4,0.458354
56921,Onshore Wind Turbine,4,0.458354
56923,Onshore Wind Turbine,6,0.419949111111111
56924,Onshore Wind Turbine,6,0.419949111111111
56925,Onshore Wind Turbine,5,0.443326
56926,Onshore Wind Turbine,1,0.513456666666666
56933,Onshore Wind Turbine,9,0.33813
56934,Onshore Wind Turbine,8,0.349818444444444
56935,Onshore Wind Turbine,8,0.349818444444444
56941,Onshore Wind Turbine,7,0.387388444444444
56942,Onshore Wind Turbine,6,0.419949111111111
56945,Onshore Wind Turbine,6,0.419949111111111
56946,Onshore Wind Turbine,6,0.419949111111111
56947,Onshore Wind Turbine,3,0.470877333333333
56952,Onshore Wind Turbine,8,0.349818444444444
56953,Onshore Wind Turbine,6,0.419949111111111
56956,Onshore Wind Turbine,5,0.443326
56959,Onshore Wind Turbine,4,0.458354
56960,Onshore Wind Turbine,1,0.513456666666666
56961,Onshore Wind Turbine,5,0.443326
56967,Onshore Wind Turbine,8,0.349818444444444
56968,Onshore Wind Turbine,8,0.349818444444444
56969,Onshore Wind Turbine,8,0.349818444444444
56970,Onshore Wind Turbine,8,0.349818444444444
56971,Onshore Wind Turbine,8,0.349818444444444
56972,Onshore Wind Turbine,9,0.33813
56973,Onshore Wind Turbine,9,0.33813
56974,Onshore Wind Turbine,8,0.349818444444444
56975,Onshore Wind Turbine,8,0.349818444444444
56979,Onshore Wind Turbine,4,0.458354
56980,Onshore Wind Turbine,1,0.513456666666666
56981,Onshore Wind Turbine,3,0.470877333333333
56983,Onshore Wind Turbine,7,0.387388444444444
56984,Onshore Wind Turbine,3,0.470877333333333
56985,Onshore Wind Turbine,4,0.458354
56989,Onshore Wind Turbine,6,0.419949111111111
56990,Onshore Wind Turbine,7,0.387388444444444
56991,Onshore Wind Turbine,7,0.387388444444444
56994,Onshore Wind Turbine,5,0.443326
57002,Onshore Wind Turbine,6,0.419949111111111
57031,Onshore Wind Turbine,4,0.458354
57032,Onshore Wind Turbine,5,0.443326
57033,Onshore Wind Turbine,5,0.443326
57038,Onshore Wind Turbine,5,0.443326
57039,Onshore Wind Turbine,1,0.513456666666666
57040,Onshore Wind Turbine,1,0.513456666666666
57044,Onshore Wind Turbine,1,0.513456666666666
57045,Onshore Wind Turbine,5,0.443326
57047,Onshore Wind Turbine,5,0.443326
57048,Onshore Wind Turbine,4,0.458354
57049,Onshore Wind Turbine,5,0.443326
57050,Onshore Wind Turbine,5,0.443326
57078,Onshore Wind Turbine,7,0.387388444444444
57079,Onshore Wind Turbine,8,0.349818444444444
57080,Onshore Wind Turbine,7,0.387388444444444
57082,Onshore Wind Turbine,7,0.387388444444444
57083,Onshore Wind Turbine,7,0.387388444444444
57087,Onshore Wind Turbine,7,0.387388444444444
57088,Onshore Wind Turbine,6,0.419949111111111
57090,Onshore Wind Turbine,1,0.513456666666666
57091,Onshore Wind Turbine,1,0.513456666666666
57093,Onshore Wind Turbine,3,0.470877333333333
57094,Onshore Wind Turbine,7,0.387388444444444
57095,Onshore Wind Turbine,6,0.419949111111111
57096,Onshore Wind Turbine,6,0.419949111111111
57097,Onshore Wind Turbine,7,0.387388444444444
57098,Onshore Wind Turbine,8,0.349818444444444
57106,Onshore Wind Turbine,6,0.419949111111111
57107,Onshore Wind Turbine,9,0.33813
57108,Onshore Wind Turbine,3,0.470877333333333
57109,Onshore Wind Turbine,7,0.387388444444444
57110,Onshore Wind Turbine,7,0.387388444444444
57111,Onshore Wind Turbine,5,0.443326
57112,Onshore Wind Turbine,7,0.387388444444444
57113,Onshore Wind Turbine,7,0.387388444444444
57115,Onshore Wind Turbine,7,0.387388444444444
57116,Onshore Wind Turbine,6,0.419949111111111
57117,Onshore Wind Turbine,1,0.513456666666666
57118,Onshore Wind Turbine,3,0.470877333333333
57120,Onshore Wind Turbine,5,0.443326
57121,Onshore Wind Turbine,6,0.419949111111111
57124,Onshore Wind Turbine,8,0.349818444444444
57125,Onshore Wind Turbine,8,0.349818444444444
57126,Onshore Wind Turbine,8,0.349818444444444
57130,Onshore Wind Turbine,8,0.349818444444444
57131,Onshore Wind Turbine,6,0.419949111111111
57135,Onshore Wind Turbine,6,0.419949111111111
57136,Onshore Wind Turbine,9,0.33813
57137,Onshore Wind Turbine,7,0.387388444444444
57139,Onshore Wind Turbine,1,0.513456666666666
57151,Onshore Wind Turbine,1,0.513456666666666
57152,Onshore Wind Turbine,6,0.419949111111111
57153,Onshore Wind Turbine,3,0.470877333333333
57156,Onshore Wind Turbine,5,0.443326
57159,Onshore Wind Turbine,7,0.387388444444444
57171,Onshore Wind Turbine,5,0.443326
57174,Onshore Wind Turbine,6,0.419949111111111
57176,Onshore Wind Turbine,6,0.419949111111111
57177,Onshore Wind Turbine,7,0.387388444444444
57182,Onshore Wind Turbine,8,0.349818444444444
57187,Onshore Wind Turbine,6,0.419949111111111
57188,Onshore Wind Turbine,6,0.419949111111111
57189,Onshore Wind Turbine,6,0.419949111111111
57192,Onshore Wind Turbine,8,0.349818444444444
57193,Onshore Wind Turbine,9,0.33813
57194,Onshore Wind Turbine,5,0.443326
57195,Onshore Wind Turbine,8,0.349818444444444
57198,Onshore Wind Turbine,5,0.443326
57199,Onshore Wind Turbine,7,0.387388444444444
57201,Onshore Wind Turbine,6,0.419949111111111
57210,Onshore Wind Turbine,4,0.458354
57211,Onshore Wind Turbine,8,0.349818444444444
57212,Onshore Wind Turbine,7,0.387388444444444
57214,Onshore Wind Turbine,7,0.387388444444444
57239,Onshore Wind Turbine,6,0.419949111111111
57240,Onshore Wind Turbine,6,0.419949111111111
57244,Onshore Wind Turbine,6,0.419949111111111
57248,Onshore Wind Turbine,5,0.443326
57251,Onshore Wind Turbine,6,0.419949111111111
57252,Onshore Wind Turbine,5,0.443326
57253,Onshore Wind Turbine,6,0.419949111111111
57255,Onshore Wind Turbine,6,0.419949111111111
57257,Onshore Wind Turbine,5,0.443326
57258,Onshore Wind Turbine,5,0.443326
57259,Onshore Wind Turbine,6,0.419949111111111
57260,Onshore Wind Turbine,5,0.443326
57261,Onshore Wind Turbine,2,0.481730888888888
57262,Onshore Wind Turbine,3,0.470877333333333
57263,Onshore Wind Turbine,4,0.458354
57264,Onshore Wind Turbine,4,0.458354
57268,Onshore Wind Turbine,1,0.513456666666666
57274,Onshore Wind Turbine,6,0.419949111111111
57278,Onshore Wind Turbine,3,0.470877333333333
57282,Onshore Wind Turbine,1,0.513456666666666
57283,Onshore Wind Turbine,4,0.458354
57284,Onshore Wind Turbine,6,0.419949111111111
57285,Onshore Wind Turbine,1,0.513456666666666
57286,Onshore Wind Turbine,1,0.513456666666666
57287,Onshore Wind Turbine,8,0.349818444444444
57289,Onshore Wind Turbine,6,0.419949111111111
57290,Onshore Wind Turbine,6,0.419949111111111
57291,Onshore Wind Turbine,1,0.513456666666666
57292,Onshore Wind Turbine,1,0.513456666666666
57293,Onshore Wind Turbine,1,0.513456666666666
57294,Onshore Wind Turbine,1,0.513456666666666
57296,Onshore Wind Turbine,6,0.419949111111111
57299,Onshore Wind Turbine,1,0.513456666666666
57300,Onshore Wind Turbine,5,0.443326
57301,Onshore Wind Turbine,1,0.513456666666666
57302,Onshore Wind Turbine,1,0.513456666666666
57303,Onshore Wind Turbine,6,0.419949111111111
57315,Onshore Wind Turbine,6,0.419949111111111
57319,Onshore Wind Turbine,8,0.349818444444444
57320,Onshore Wind Turbine,7,0.387388444444444
57325,Onshore Wind Turbine,6,0.419949111111111
57326,Onshore Wind Turbine,4,0.458354
57327,Onshore Wind Turbine,3,0.470877333333333
57332,Onshore Wind Turbine,1,0.513456666666666
57333,Onshore Wind Turbine,7,0.387388444444444
57342,Onshore Wind Turbine,6,0.419949111111111
57346,Onshore Wind Turbine,4,0.458354
57347,Onshore Wind Turbine,5,0.443326
57350,Onshore Wind Turbine,7,0.387388444444444
57351,Onshore Wind Turbine,6,0.419949111111111
57354,Onshore Wind Turbine,6,0.419949111111111
57357,Onshore Wind Turbine,7,0.387388444444444
57358,Onshore Wind Turbine,1,0.513456666666666
57374,Onshore Wind Turbine,5,0.443326
57375,Onshore Wind Turbine,6,0.419949111111111
57379,Onshore Wind Turbine,8,0.349818444444444
57380,Onshore Wind Turbine,5,0.443326
57385,Onshore Wind Turbine,4,0.458354
57386,Onshore Wind Turbine,4,0.458354
57387,Onshore Wind Turbine,5,0.443326
57396,Onshore Wind Turbine,6,0.419949111111111
57414,Onshore Wind Turbine,6,0.419949111111111
57415,Onshore Wind Turbine,1,0.513456666666666
57417,Onshore Wind Turbine,6,0.419949111111111
57421,Onshore Wind Turbine,7,0.387388444444444
57424,Onshore Wind Turbine,3,0.470877333333333
57427,Onshore Wind Turbine,8,0.349818444444444
57428,Onshore Wind Turbine,8,0.349818444444444
57429,Onshore Wind Turbine,8,0.349818444444444
57430,Onshore Wind Turbine,8,0.349818444444444
57431,Onshore Wind Turbine,8,0.349818444444444
57432,Onshore Wind Turbine,6,0.419949111111111
57434,Onshore Wind Turbine,5,0.443326
57444,Onshore Wind Turbine,8,0.349818444444444
57447,Onshore Wind Turbine,7,0.387388444444444
57449,Onshore Wind Turbine,7,0.387388444444444
57459,Onshore Wind Turbine,1,0.513456666666666
57463,Onshore Wind Turbine,6,0.419949111111111
57468,Onshore Wind Turbine,5,0.443326
57469,Onshore Wind Turbine,5,0.443326
57474,Onshore Wind Turbine,4,0.458354
57484,Onshore Wind Turbine,3,0.470877333333333
57493,Onshore Wind Turbine,7,0.387388444444444
57500,Onshore Wind Turbine,6,0.419949111111111
57501,Onshore Wind Turbine,5,0.443326
57514,Onshore Wind Turbine,3,0.470877333333333
57516,Onshore Wind Turbine,5,0.443326
57517,Onshore Wind Turbine,4,0.458354
57518,Onshore Wind Turbine,10,0.266329555555555
57520,Onshore Wind Turbine,5,0.443326
57526,Onshore Wind Turbine,8,0.349818444444444
57529,Onshore Wind Turbine,7,0.387388444444444
57530,Onshore Wind Turbine,8,0.349818444444444
57531,Onshore Wind Turbine,6,0.419949111111111
57546,Onshore Wind Turbine,9,0.33813
57547,Onshore Wind Turbine,7,0.387388444444444
57549,Onshore Wind Turbine,8,0.349818444444444
57550,Onshore Wind Turbine,8,0.349818444444444
57553,Onshore Wind Turbine,6,0.419949111111111
57566,Onshore Wind Turbine,1,0.513456666666666
57568,Onshore Wind Turbine,7,0.387388444444444
57570,Onshore Wind Turbine,7,0.387388444444444
57578,Onshore Wind Turbine,5,0.443326
57586,Onshore Wind Turbine,7,0.387388444444444
57590,Onshore Wind Turbine,4,0.458354
57593,Onshore Wind Turbine,4,0.458354
57594,Onshore Wind Turbine,10,0.266329555555555
57595,Onshore Wind Turbine,4,0.458354
57609,Onshore Wind Turbine,4,0.458354
57611,Onshore Wind Turbine,7,0.387388444444444
57612,Onshore Wind Turbine,7,0.387388444444444
57613,Onshore Wind Turbine,7,0.387388444444444
57614,Onshore Wind Turbine,6,0.419949111111111
57616,Onshore Wind Turbine,3,0.470877333333333
57617,Onshore Wind Turbine,7,0.387388444444444
57618,Onshore Wind Turbine,7,0.387388444444444
57619,Onshore Wind Turbine,7,0.387388444444444
57620,Onshore Wind Turbine,7,0.387388444444444
57621,Onshore Wind Turbine,1,0.513456666666666
57622,Onshore Wind Turbine,7,0.387388444444444
57623,Onshore Wind Turbine,7,0.387388444444444
57626,Onshore Wind Turbine,7,0.387388444444444
57628,Onshore Wind Turbine,7,0.387388444444444
57631,Onshore Wind Turbine,5,0.443326
57632,Onshore Wind Turbine,5,0.443326
57635,Onshore Wind Turbine,7,0.387388444444444
57637,Onshore Wind Turbine,6,0.419949111111111
57638,Onshore Wind Turbine,6,0.419949111111111
57639,Onshore Wind Turbine,3,0.470877333333333
57643,Onshore Wind Turbine,10,0.266329555555555
57644,Onshore Wind Turbine,5,0.443326
57648,Onshore Wind Turbine,7,0.387388444444444
57649,Onshore Wind Turbine,5,0.443326
57654,Onshore Wind Turbine,6,0.419949111111111
57663,Onshore Wind Turbine,3,0.470877333333333
57675,Onshore Wind Turbine,7,0.387388444444444
57678,Onshore Wind Turbine,4,0.458354
57692,Onshore Wind Turbine,9,0.33813
57693,Onshore Wind Turbine,9,0.33813
57700,Onshore Wind Turbine,8,0.349818444444444
57701,Onshore Wind Turbine,7,0.387388444444444
57704,Onshore Wind Turbine,9,0.33813
57721,Onshore Wind Turbine,6,0.419949111111111
57725,Onshore Wind Turbine,7,0.387388444444444
57732,Onshore Wind Turbine,6,0.419949111111111
57741,Onshore Wind Turbine,5,0.443326
57744,Onshore Wind Turbine,6,0.419949111111111
57748,Onshore Wind Turbine,5,0.443326
57749,Onshore Wind Turbine,8,0.349818444444444
57751,Onshore Wind Turbine,6,0.419949111111111
57752,Onshore Wind Turbine,6,0.419949111111111
57755,Onshore Wind Turbine,3,0.470877333333333
57756,Onshore Wind Turbine,8,0.349818444444444
57757,Onshore Wind Turbine,7,0.387388444444444
57760,Onshore Wind Turbine,7,0.387388444444444
57761,Onshore Wind Turbine,7,0.387388444444444
57762,Onshore Wind Turbine,4,0.458354
57766,Onshore Wind Turbine,8,0.349818444444444
57767,Onshore Wind Turbine,7,0.387388444444444
57769,Onshore Wind Turbine,8,0.349818444444444
57774,Onshore Wind Turbine,1,0.513456666666666
57775,Onshore Wind Turbine,7,0.387388444444444
57787,Onshore Wind Turbine,3,0.470877333333333
57791,Onshore Wind Turbine,10,0.266329555555555
57792,Onshore Wind Turbine,10,0.266329555555555
57800,Onshore Wind Turbine,5,0.443326
57801,Onshore Wind Turbine,5,0.443326
57802,Onshore Wind Turbine,6,0.419949111111111
57803,Onshore Wind Turbine,8,0.349818444444444
57813,Onshore Wind Turbine,6,0.419949111111111
57823,Onshore Wind Turbine,6,0.419949111111111
57830,Onshore Wind Turbine,6,0.419949111111111
57832,Onshore Wind Turbine,6,0.419949111111111
57833,Onshore Wind Turbine,1,0.513456666666666
57834,Onshore Wind Turbine,1,0.513456666666666
57835,Onshore Wind Turbine,1,0.513456666666666
57837,Onshore Wind Turbine,1,0.513456666666666
57844,Onshore Wind Turbine,5,0.443326
57851,Onshore Wind Turbine,6,0.419949111111111
57852,Onshore Wind Turbine,6,0.419949111111111
57853,Onshore Wind Turbine,6,0.419949111111111
57855,Onshore Wind Turbine,7,0.387388444444444
57858,Onshore Wind Turbine,5,0.443326
57862,Onshore Wind Turbine,7,0.387388444444444
57866,Onshore Wind Turbine,2,0.481730888888888
57867,Onshore Wind Turbine,6,0.419949111111111
57873,Onshore Wind Turbine,5,0.443326
57874,Onshore Wind Turbine,6,0.419949111111111
57875,Onshore Wind Turbine,5,0.443326
57880,Onshore Wind Turbine,7,0.387388444444444
57887,Onshore Wind Turbine,6,0.419949111111111
57888,Onshore Wind Turbine,6,0.419949111111111
57889,Onshore Wind Turbine,4,0.458354
57890,Onshore Wind Turbine,8,0.349818444444444
57913,Onshore Wind Turbine,6,0.419949111111111
57927,Onshore Wind Turbine,7,0.387388444444444
57935,Onshore Wind Turbine,6,0.419949111111111
57947,Onshore Wind Turbine,8,0.349818444444444
57956,Onshore Wind Turbine,3,0.470877333333333
57962,Onshore Wind Turbine,1,0.513456666666666
57963,Onshore Wind Turbine,8,0.349818444444444
57964,Onshore Wind Turbine,6,0.419949111111111
57965,Onshore Wind Turbine,8,0.349818444444444
57968,Onshore Wind Turbine,6,0.419949111111111
57973,Onshore Wind Turbine,2,0.481730888888888
57974,Onshore Wind Turbine,5,0.443326
57975,Onshore Wind Turbine,3,0.470877333333333
57976,Onshore Wind Turbine,5,0.443326
57979,Onshore Wind Turbine,7,0.387388444444444
57980,Onshore Wind Turbine,8,0.349818444444444
57981,Onshore Wind Turbine,4,0.458354
57983,Onshore Wind Turbine,5,0.443326
57984,Onshore Wind Turbine,7,0.387388444444444
57987,Onshore Wind Turbine,2,0.481730888888888
57991,Onshore Wind Turbine,3,0.470877333333333
57995,Onshore Wind Turbine,1,0.513456666666666
57996,Onshore Wind Turbine,7,0.387388444444444
57998,Onshore Wind Turbine,3,0.470877333333333
57999,Onshore Wind Turbine,5,0.443326
58000,Onshore Wind Turbine,7,0.387388444444444
58004,Onshore Wind Turbine,6,0.419949111111111
58008,Onshore Wind Turbine,7,0.387388444444444
58018,Onshore Wind Turbine,3,0.470877333333333
58019,Onshore Wind Turbine,8,0.349818444444444
58020,Onshore Wind Turbine,7,0.387388444444444
58021,Onshore Wind Turbine,6,0.419949111111111
58025,Onshore Wind Turbine,6,0.419949111111111
58026,Onshore Wind Turbine,6,0.419949111111111
58038,Onshore Wind Turbine,6,0.419949111111111
58041,Onshore Wind Turbine,5,0.443326
58044,Onshore Wind Turbine,6,0.419949111111111
58045,Onshore Wind Turbine,5,0.443326
58048,Onshore Wind Turbine,6,0.419949111111111
58065,Onshore Wind Turbine,6,0.419949111111111
58071,Onshore Wind Turbine,6,0.419949111111111
58078,Onshore Wind Turbine,4,0.458354
58080,Onshore Wind Turbine,5,0.443326
58087,Onshore Wind Turbine,3,0.470877333333333
58088,Onshore Wind Turbine,6,0.419949111111111
58089,Onshore Wind Turbine,6,0.419949111111111
58098,Onshore Wind Turbine,4,0.458354
58099,Onshore Wind Turbine,8,0.349818444444444
58101,Onshore Wind Turbine,10,0.266329555555555
58102,Onshore Wind Turbine,10,0.266329555555555
58103,Onshore Wind Turbine,7,0.387388444444444
58104,Onshore Wind Turbine,9,0.33813
58105,Onshore Wind Turbine,9,0.33813
58106,Onshore Wind Turbine,8,0.349818444444444
58111,Onshore Wind Turbine,6,0.419949111111111
58112,Onshore Wind Turbine,10,0.266329555555555
58113,Onshore Wind Turbine,6,0.419949111111111
58114,Onshore Wind Turbine,6,0.419949111111111
58121,Onshore Wind Turbine,6,0.419949111111111
58126,Onshore Wind Turbine,6,0.419949111111111
58127,Onshore Wind Turbine,6,0.419949111111111
58137,Onshore Wind Turbine,3,0.470877333333333
58141,Onshore Wind Turbine,6,0.419949111111111
58154,Onshore Wind Turbine,3,0.470877333333333
58155,Onshore Wind Turbine,8,0.349818444444444
58162,Onshore Wind Turbine,6,0.419949111111111
58175,Onshore Wind Turbine,6,0.419949111111111
58203,Onshore Wind Turbine,2,0.481730888888888
58209,Onshore Wind Turbine,5,0.443326
58218,Onshore Wind Turbine,5,0.443326
58220,Onshore Wind Turbine,7,0.387388444444444
58233,Onshore Wind Turbine,1,0.513456666666666
58238,Onshore Wind Turbine,8,0.349818444444444
58242,Onshore Wind Turbine,1,0.513456666666666
58321,Onshore Wind Turbine,5,0.443326
58322,Onshore Wind Turbine,3,0.470877333333333
58324,Onshore Wind Turbine,7,0.387388444444444
58351,Onshore Wind Turbine,7,0.387388444444444
58363,Onshore Wind Turbine,2,0.481730888888888
58372,Onshore Wind Turbine,6,0.419949111111111
58394,Onshore Wind Turbine,1,0.513456666666666
58395,Onshore Wind Turbine,1,0.513456666666666
58404,Onshore Wind Turbine,2,0.481730888888888
58406,Onshore Wind Turbine,4,0.458354
58407,Onshore Wind Turbine,7,0.387388444444444
58414,Onshore Wind Turbine,6,0.419949111111111
58416,Onshore Wind Turbine,6,0.419949111111111
58424,Onshore Wind Turbine,7,0.387388444444444
58425,Onshore Wind Turbine,6,0.419949111111111
58441,Onshore Wind Turbine,8,0.349818444444444
58444,Onshore Wind Turbine,6,0.419949111111111
58456,Onshore Wind Turbine,5,0.443326
58457,Onshore Wind Turbine,6,0.419949111111111
58458,Onshore Wind Turbine,5,0.443326
58459,Onshore Wind Turbine,5,0.443326
58460,Onshore Wind Turbine,5,0.443326
58461,Onshore Wind Turbine,6,0.419949111111111
58464,Onshore Wind Turbine,2,0.481730888888888
58465,Onshore Wind Turbine,2,0.481730888888888
58474,Onshore Wind Turbine,4,0.458354
58511,Onshore Wind Turbine,6,0.419949111111111
58548,Onshore Wind Turbine,10,0.266329555555555
58571,Onshore Wind Turbine,8,0.349818444444444
58580,Onshore Wind Turbine,7,0.387388444444444
58587,Onshore Wind Turbine,7,0.387388444444444
