plant_id_eia,re_type,latitude,longitude
-4900971780606131842,onshore_wind,33.0,-89.0
4753287994307413018,onshore_wind,32.0,-108.5
6069632070817848973,onshore_wind,32.5,-109.0
-8434826893620165102,onshore_wind,32.0,-109.0
-6641788682870458775,onshore_wind,32.0,-108.0
1661219965035204112,onshore_wind,31.5,-90.0
8583467110454848159,onshore_wind,32.0,-90.0
-7055357985858182994,onshore_wind,31.5,-90.5
4215621290382989290,onshore_wind,46.5,-124.0
8895591645534529825,solar,47.0,-124.0
5723916554292051327,solar,47.5,-123.5
7311489029396936934,solar,46.5,-124.0
-2960255923496890860,solar,47.5,-123.0
-6169981317185005324,solar,40.0,-96.5
340712704316051459,onshore_wind,33.5,-91.0
-6220412709470701879,onshore_wind,33.0,-91.0
-4519449842842598512,onshore_wind,33.5,-91.5
-5915820202660305103,onshore_wind,33.0,-90.5
-181128607315607523,onshore_wind,34.0,-91.0
-4430088525025351091,solar,42.0,-108.5
134372985611067553,solar,41.5,-108.5
-4695898195292240209,onshore_wind,33.0,-111.5
-5053083614158817680,onshore_wind,39.0,-105.0
-4921733062614615344,onshore_wind,39.0,-104.5
2992456994276952121,onshore_wind,41.0,-117.5
9220865865186036059,onshore_wind,41.5,-117.0
3041353558294339133,onshore_wind,36.5,-120.0
5690955788242011378,onshore_wind,37.0,-120.0
4050650993208787076,onshore_wind,39.5,-83.5
-4521419838091697795,onshore_wind,39.5,-83.0
-2268846887184978883,onshore_wind,39.0,-83.0
8684975119250439983,onshore_wind,36.0,-121.0
-8486748445834090174,onshore_wind,44.0,-75.0
-6685763659003388420,onshore_wind,43.5,-75.0
8349461077584257949,onshore_wind,44.0,-76.0
-7307175328079488694,onshore_wind,35.0,-94.5
713135853190340500,onshore_wind,35.5,-94.5
-7758957870823831088,onshore_wind,39.5,-78.0
-2304182652146142543,onshore_wind,39.5,-78.5
-4485831781696570547,onshore_wind,47.5,-91.0
3363092892093218330,onshore_wind,47.0,-91.5
4800352747652064879,onshore_wind,44.5,-69.0
-1097786662199940086,onshore_wind,42.0,-76.0
1883443424134761611,onshore_wind,42.0,-76.5
3417359586761251390,onshore_wind,36.5,-77.5
1872116194936332652,onshore_wind,36.5,-78.0
-1357429431924600061,onshore_wind,36.0,-78.0
4790797394054301346,onshore_wind,41.5,-80.0
-2269968442143851051,onshore_wind,41.0,-79.5
-8481176692344310529,onshore_wind,36.5,-77.0
1501600547099511841,onshore_wind,36.0,-79.5
-7392580539279584046,onshore_wind,36.0,-78.5
5747998402210654108,onshore_wind,32.0,-85.5
3592317779837293014,onshore_wind,35.0,-107.0
7501741387867723593,onshore_wind,34.0,-90.0
8603194523804617652,onshore_wind,34.5,-89.5
-5977358566660950261,onshore_wind,34.0,-89.5
3279460007311721886,onshore_wind,34.0,-90.5
-8806502751625571928,onshore_wind,33.5,-89.0
-6921652991555456150,onshore_wind,33.5,-89.5
-3224002907265379294,onshore_wind,33.0,-89.5
-743068318923446174,onshore_wind,34.0,-89.0
8131907161268170686,onshore_wind,35.0,-89.0
6790612235938549036,onshore_wind,35.0,-89.5
2849547649050436924,onshore_wind,28.0,-97.0
-5595885098567244807,onshore_wind,42.0,-122.0
-4301492041238652828,onshore_wind,42.5,-122.0
-344016762195808397,onshore_wind,42.5,-121.5
-4555090336151343949,onshore_wind,42.5,-122.5
-6996691359841193443,onshore_wind,39.0,-122.0
-5486996521101309119,onshore_wind,26.0,-98.0
-8974032279194425621,onshore_wind,31.5,-94.5
7903207009830570708,solar,44.5,-89.0
-5854527564636735705,onshore_wind,30.0,-92.5
9166986607367301243,onshore_wind,34.5,-114.0
-2299138352044325177,onshore_wind,28.0,-81.0
1181778684999955569,onshore_wind,28.0,-80.5
-7052394240875293874,onshore_wind,28.0,-81.5
-1720751381039026997,onshore_wind,27.5,-81.0
-3813251405121560392,onshore_wind,33.5,-88.0
-7514930839093089181,onshore_wind,34.0,-88.0
-6566861880164242244,onshore_wind,34.0,-88.5
8363328750117229053,onshore_wind,33.5,-88.5
-5062343091130058774,onshore_wind,39.5,-105.0
-5381857022395058878,onshore_wind,32.5,-90.0
1450995457149107552,onshore_wind,33.0,-90.0
-6989244484397632595,onshore_wind,33.5,-90.0
8593233781815918681,onshore_wind,35.0,-92.5
4941660941501538402,onshore_wind,30.5,-86.5
-4124661123132817879,onshore_wind,40.5,-82.5
-8054700051408537394,onshore_wind,33.5,-113.5
6035202883281032707,onshore_wind,34.5,-87.0
-8086572725985805131,onshore_wind,35.0,-86.5
7856249497889436275,onshore_wind,35.0,-87.0
4722030782370808269,onshore_wind,34.5,-86.5
2468297269425429488,onshore_wind,33.5,-115.0
-7454002243551016031,onshore_wind,34.0,-115.0
3999134450195699265,onshore_wind,34.0,-114.5
-5043413880187709864,onshore_wind,33.5,-114.5
-7414472490605491133,onshore_wind,33.0,-112.5
-1034778278274563154,onshore_wind,32.5,-112.5
8955700984389607030,onshore_wind,33.0,-82.5
2349083469536750668,onshore_wind,32.5,-108.0
-2432838461038040460,onshore_wind,32.0,-107.5
-5030858646507175563,offshore_wind,32.5,-117.0
7921061065262002526,onshore_wind,40.0,-82.0
-7516464221682416985,onshore_wind,40.5,-82.0
3242396132444369528,onshore_wind,33.5,-92.0
-3526416815142010722,onshore_wind,35.0,-84.5
-3641879505161812542,onshore_wind,35.0,-85.5
-339377732343217511,onshore_wind,35.0,-85.0
-8707718997860833069,onshore_wind,34.5,-91.0
-7079002308051029305,onshore_wind,34.0,-86.0
-2070167632031218882,onshore_wind,38.0,-79.0
-4331561403019988698,onshore_wind,34.5,-89.0
-4911017000059473851,onshore_wind,30.5,-90.0
-753667118576940134,onshore_wind,31.0,-89.5
-2311060325537362239,onshore_wind,31.0,-90.0
-6304421567157294504,onshore_wind,30.5,-90.5
-5704688773681847953,onshore_wind,39.5,-104.0
-709083362451802555,onshore_wind,33.5,-116.5
-7782235401307077673,onshore_wind,46.5,-122.5
-9042510118086429658,onshore_wind,46.0,-123.5
6306755772926623905,onshore_wind,37.5,-82.0
-2554165988667293083,onshore_wind,37.5,-81.5
-7543845426938855768,onshore_wind,46.0,-108.0
-2968993449972464994,onshore_wind,46.0,-107.5
1838221971101726427,onshore_wind,45.5,-107.0
-1707233166069395693,onshore_wind,34.0,-106.5
5935791569112152712,onshore_wind,34.5,-107.0
539076338019677718,onshore_wind,34.5,-106.5
501943780060155035,onshore_wind,34.0,-107.0
3250676634896877859,onshore_wind,47.0,-122.0
-9074918797133093800,solar,47.0,-122.0
1767450310684922092,onshore_wind,31.0,-85.0
-6558801185429368134,onshore_wind,40.0,-112.0
-2989396564165353404,onshore_wind,37.0,-113.5
6064262233644413464,onshore_wind,37.0,-113.0
-1455564532363473116,offshore_wind,27.5,-80.0
-3267468175815247333,offshore_wind,27.5,-80.5
-45369102766501082,offshore_wind,28.0,-80.0
-1057155578789544667,offshore_wind,37.5,-122.5
8247802800192496168,offshore_wind,38.0,-122.5
3531781791610193048,solar,38.5,-96.0
-1721350059714217845,onshore_wind,39.0,-122.5
7139384396288053120,onshore_wind,33.5,-115.5
-4464641856135290723,onshore_wind,33.0,-115.5
-9054648525754343380,onshore_wind,31.0,-95.0
-1740601486274405469,onshore_wind,30.5,-94.5
-1927093887667860059,solar,46.0,-113.0
2395746377204318889,solar,46.0,-113.5
-8725637328752508898,solar,46.5,-113.5
2053422459686917961,onshore_wind,33.5,-111.0
-1736515228919240607,onshore_wind,43.5,-116.5
-3741362923296150241,onshore_wind,43.5,-117.0
-6627601508539987366,onshore_wind,44.0,-117.0
-9125289460308258411,onshore_wind,34.5,-78.0
4798578748138809398,onshore_wind,34.0,-78.5
-5695796885577247101,onshore_wind,34.5,-78.5
1144637465560200624,onshore_wind,40.5,-81.5
